PHIUTA20181227,PHI,UTA,20181227,114,97
BRKCHO20181228,BRK,CHO,20181228,87,100
DETIND20181228,DET,IND,20181228,88,125
TORORL20181228,TOR,ORL,20181228,87,116
CHIWAS20181228,CHI,WAS,20181228,101,92
CLEMIA20181228,CLE,MIA,20181228,94,118
ATLMIN20181228,ATL,MIN,20181228,123,120
DALNOP20181228,DAL,NOP,20181228,112,114
SASDEN20181228,SAS,DEN,20181228,99,102
OKCPHO20181228,OKC,PHO,20181228,118,102
LACLAL20181228,LAC,LAL,20181228,118,107
BRKMIL20181229,BRK,MIL,20181229,115,129
HOUNOP20181229,HOU,NOP,20181229,108,104
CHOWAS20181229,CHO,WAS,20181229,126,130
CLEATL20181229,CLE,ATL,20181229,108,111
BOSMEM20181229,BOS,MEM,20181229,112,103
NYKUTA20181229,NYK,UTA,20181229,97,129
DENPHO20181229,DEN,PHO,20181229,122,118
GSWPOR20181229,GSW,POR,20181229,115,105
SASLAC20181229,SAS,LAC,20181229,122,111
DETORL20181230,DET,ORL,20181230,107,109
MINMIA20181230,MIN,MIA,20181230,113,104
CHITOR20181230,CHI,TOR,20181230,89,95
OKCDAL20181230,OKC,DAL,20181230,103,105
PHIPOR20181230,PHI,POR,20181230,95,129
SACLAL20181230,SAC,LAL,20181230,114,121
ATLIND20181231,ATL,IND,20181231,108,116
ORLCHO20181231,ORL,CHO,20181231,100,125
MEMHOU20181231,MEM,HOU,20181231,101,113
BOSSAS20181231,BOS,SAS,20181231,111,120
MINNOP20181231,MIN,NOP,20181231,114,123
DALOKC20181231,DAL,OKC,20181231,102,122
GSWPHO20181231,GSW,PHO,20181231,132,109
UTATOR20190101,UTA,TOR,20190101,116,122
DETMIL20190101,DET,MIL,20190101,98,121
NYKDEN20190101,NYK,DEN,20190101,108,115
PORSAC20190101,POR,SAC,20190101,113,108
PHILAC20190101,PHI,LAC,20190101,119,113
DALCHO20190102,DAL,CHO,20190102,122,84
MIACLE20190102,MIA,CLE,20190102,117,92
ATLWAS20190102,ATL,WAS,20190102,98,114
